dataset,missing_rate,trial,method,ROC-AUC,F1,Accuracy,Log-loss,MCC,n_nodes,n_edges,n_hyperedges,n_test
Hamburg Cell 9/11 2001 (proxy),0.3,4,node2vec,0.39285714285714285,0.3157894736842105,0.5357142857142857,1.6191868110622756,0.09325048082403138,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,4,Matrix Completion,0.49744897959183676,0.125,0.5,2.793420224459808,0.0,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,4,CHESHIRE,0.9489795918367346,0.8275862068965517,0.8214285714285714,0.2736747866455546,0.6445033866354896,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.5,0,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599451,0.0,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,0,Common Neighbors,0.5207939508506616,0.08,0.5,9.935010016364586,0.0,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,0,Jaccard,0.5207939508506616,0.08,0.5,9.935010016364586,0.0,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,0,Adamic–Adar,0.5207939508506616,0.08,0.5,9.935010016364586,0.0,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,0,Resource Allocation,0.5207939508506616,0.08,0.5,9.935010016364586,0.0,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,0,Preferential Attachment,0.4584120982986767,0.07692307692307693,0.4782608695652174,9.962856404244196,-0.08804509063256238,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,0,Katz,0.45746691871455575,0.0,0.4782608695652174,10.117938777751805,-0.14907119849998599,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,0,Personalized PageRank,0.3752362948960302,0.0,0.45652173913043476,9.995611118269856,-0.21320071635561041,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,0,node2vec,0.24196597353497168,0.07692307692307693,0.4782608695652174,1.4752576610723354,-0.08804509063256238,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,0,Matrix Completion,0.4782608695652173,0.0,0.4782608695652174,10.81213869863034,-0.14907119849998599,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,0,CHESHIRE,0.9829867674858224,0.9302325581395349,0.9347826086956522,0.18120545893067025,0.8770580193070292,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,1,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599451,0.0,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,1,Common Neighbors,0.4810964083175803,0.08333333333333333,0.5217391304347826,9.51094761325798,0.14907119849998599,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,1,Jaccard,0.47920604914933834,0.07692307692307693,0.4782608695652174,9.523455529451537,-0.08804509063256238,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,1,Adamic–Adar,0.4810964083175803,0.08333333333333333,0.5217391304347826,9.51094761325798,0.14907119849998599,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,1,Resource Allocation,0.4810964083175803,0.08333333333333333,0.5217391304347826,9.51094761325798,0.14907119849998599,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,1,Preferential Attachment,0.389413988657845,0.15384615384615385,0.5217391304347826,9.108666623677701,0.08804509063256238,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,1,Katz,0.4565217391304348,0.0,0.4782608695652174,9.873909551697057,-0.14907119849998599,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,1,Personalized PageRank,0.3960302457466919,0.08333333333333333,0.5217391304347826,7.268842002670693,0.14907119849998599,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,1,node2vec,0.33081285444234404,0.14814814814814814,0.5,2.2036583269968237,0.0,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,1,Matrix Completion,0.40453686200378075,0.0,0.4782608695652174,10.812138698630338,-0.14907119849998599,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,1,CHESHIRE,0.945179584120983,0.8636363636363636,0.8695652173913043,0.3279566371754349,0.741940826802374,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,2,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599451,0.0,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,2,Common Neighbors,0.5463137996219282,0.23076923076923078,0.5652173913043478,9.01893004069644,0.26413527189768715,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,2,Jaccard,0.5463137996219282,0.23076923076923078,0.5652173913043478,9.029147510875697,0.26413527189768715,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,2,Adamic–Adar,0.5463137996219282,0.23076923076923078,0.5652173913043478,9.04906687459035,0.26413527189768715,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,2,Resource Allocation,0.5463137996219282,0.23076923076923078,0.5652173913043478,9.04906687459035,0.26413527189768715,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,2,Preferential Attachment,0.3837429111531191,0.20689655172413793,0.5,9.152074938447898,0.0,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,2,Katz,0.3667296786389414,0.0,0.391304347826087,10.195803795751798,-0.34921514788478913,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,2,Personalized PageRank,0.23818525519848774,0.0,0.4782608695652174,9.569964839019073,-0.14907119849998599,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,2,node2vec,0.33648393194706994,0.08,0.5,1.4948704483598647,0.0,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,2,Matrix Completion,0.29678638941398866,0.0,0.391304347826087,12.614161817258891,-0.34921514788478913,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,2,CHESHIRE,0.9792060491493384,0.9302325581395349,0.9347826086956522,0.25405467337251864,0.8770580193070292,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,3,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599451,0.0,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,3,Common Neighbors,0.5,0.0,0.5,10.361632918973202,0.0,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,3,Jaccard,0.5,0.0,0.5,10.361632918973202,0.0,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,3,Adamic–Adar,0.5,0.0,0.5,10.361632918973202,0.0,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,3,Resource Allocation,0.5,0.0,0.5,10.361632918973202,0.0,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,3,Preferential Attachment,0.5,0.0,0.5,10.361632918973202,0.0,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,3,Katz,0.5,0.0,0.5,10.361632918973202,0.0,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,3,Personalized PageRank,0.43478260869565216,0.0,0.4782608695652174,10.829767616330697,-0.14907119849998599,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,3,node2vec,0.5803402646502835,0.4878048780487805,0.5434782608695652,0.7129571746204751,0.08908708063747481,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,3,Matrix Completion,0.5,0.0,0.5,10.361632918973202,0.0,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,3,CHESHIRE,0.9111531190926275,0.7659574468085106,0.7608695652173914,0.4436560248338297,0.5222329678670935,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,4,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599451,0.0,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,4,Common Neighbors,0.5217391304347826,0.08333333333333333,0.5217391304347826,9.91112713993089,0.14907119849998599,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,4,Jaccard,0.5217391304347826,0.08333333333333333,0.5217391304347826,9.91112713993089,0.14907119849998599,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,4,Adamic–Adar,0.5217391304347826,0.08333333333333333,0.5217391304347826,9.91112713993089,0.14907119849998599,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,4,Resource Allocation,0.5217391304347826,0.08333333333333333,0.5217391304347826,9.91112713993089,0.14907119849998599,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,4,Preferential Attachment,0.4763705103969754,0.07692307692307693,0.4782608695652174,10.827207116192122,-0.08804509063256238,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,4,Katz,0.4763705103969754,0.0,0.45652173913043476,10.927320598469036,-0.21320071635561041,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,4,Personalized PageRank,0.2892249527410208,0.0,0.45652173913043476,10.830743377837777,-0.21320071635561041,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,4,node2vec,0.5689981096408318,0.3783783783783784,0.5,1.1589627158035647,0.0,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,4,Matrix Completion,0.4565217391304348,0.0,0.45652173913043476,11.262644478287479,-0.21320071635561041,12,23,46,23
Hamburg Cell 9/11 2001 (proxy),0.5,4,CHESHIRE,0.9829867674858224,0.8695652173913043,0.8695652173913043,0.16740807028481652,0.7391304347826086,12,23,46,23
London Gang 2005–2009 (proxy),0.1,0,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599452,0.0,50,85,131,13
London Gang 2005–2009 (proxy),0.1,0,Common Neighbors,0.8076923076923076,0.782608695652174,0.8076923076923077,3.341096015432827,0.6324555320336759,50,85,131,13
London Gang 2005–2009 (proxy),0.1,0,Jaccard,0.8343195266272189,0.7272727272727273,0.7692307692307693,2.61211136748577,0.5659164584181103,50,85,131,13
London Gang 2005–2009 (proxy),0.1,0,Adamic–Adar,0.8195266272189348,0.25,0.5384615384615384,2.74854353699854,0.1203858530857692,50,85,131,13
London Gang 2005–2009 (proxy),0.1,0,Resource Allocation,0.8195266272189348,0.26666666666666666,0.5769230769230769,2.7702162855609904,0.2886751345948129,50,85,131,13
London Gang 2005–2009 (proxy),0.1,0,Preferential Attachment,0.5917159763313609,0.5,0.6153846153846154,2.22823525487444,0.260132990857236,50,85,131,13
London Gang 2005–2009 (proxy),0.1,0,Katz,0.6390532544378699,0.0,0.4230769230769231,5.240957170075579,-0.2886751345948129,50,85,131,13
London Gang 2005–2009 (proxy),0.1,0,Personalized PageRank,0.6715976331360947,0.42105263157894735,0.5769230769230769,1.9434300356207928,0.18257418583505539,50,85,131,13
London Gang 2005–2009 (proxy),0.1,0,node2vec,0.7218934911242604,0.6666666666666666,0.6153846153846154,1.518630171658319,0.242535625036333,50,85,131,13
London Gang 2005–2009 (proxy),0.1,0,Matrix Completion,0.5325443786982249,0.23529411764705882,0.5,1.0155029020254562,0.0,50,85,131,13
London Gang 2005–2009 (proxy),0.1,0,CHESHIRE,0.8550295857988166,0.6956521739130435,0.7307692307692307,0.6907610713227796,0.4743416490252569,50,85,131,13
London Gang 2005–2009 (proxy),0.1,1,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599452,0.0,50,85,131,13
London Gang 2005–2009 (proxy),0.1,1,Common Neighbors,0.7426035502958579,0.6666666666666666,0.7307692307692307,4.902954879673313,0.5,50,85,131,13
London Gang 2005–2009 (proxy),0.1,1,Jaccard,0.7337278106508875,0.26666666666666666,0.5769230769230769,5.010009051492192,0.2886751345948129,50,85,131,13
London Gang 2005–2009 (proxy),0.1,1,Adamic–Adar,0.7514792899408284,0.47058823529411764,0.6538461538461539,4.9800484022759,0.4264014327112209,50,85,131,13
London Gang 2005–2009 (proxy),0.1,1,Resource Allocation,0.7514792899408284,0.47058823529411764,0.6538461538461539,5.0079537530781675,0.4264014327112209,50,85,131,13
London Gang 2005–2009 (proxy),0.1,1,Preferential Attachment,0.6242603550295858,0.5833333333333334,0.6153846153846154,2.141172796469216,0.2335496832484569,50,85,131,13
London Gang 2005–2009 (proxy),0.1,1,Katz,0.680473372781065,0.0,0.46153846153846156,6.183976659322669,-0.2,50,85,131,13
London Gang 2005–2009 (proxy),0.1,1,Personalized PageRank,0.5739644970414202,0.0,0.46153846153846156,3.6027036167811533,-0.2,50,85,131,13
London Gang 2005–2009 (proxy),0.1,1,node2vec,0.5088757396449703,0.5714285714285714,0.5384615384615384,2.461179275494959,0.0778498944161523,50,85,131,13
London Gang 2005–2009 (proxy),0.1,1,Matrix Completion,0.6923076923076923,0.6666666666666666,0.6923076923076923,0.6508544143370675,0.3892494720807615,50,85,131,13
London Gang 2005–2009 (proxy),0.1,1,CHESHIRE,0.7366863905325444,0.631578947368421,0.7307692307692307,2.8817793723436242,0.5477225575051661,50,85,131,13
London Gang 2005–2009 (proxy),0.1,2,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599452,0.0,50,85,131,13
London Gang 2005–2009 (proxy),0.1,2,Common Neighbors,0.5976331360946745,0.375,0.6153846153846154,4.415448096444425,0.3611575592573076,50,85,131,13
London Gang 2005–2009 (proxy),0.1,2,Jaccard,0.5887573964497042,0.42105263157894735,0.5769230769230769,5.887456570135329,0.18257418583505539,50,85,131,13
London Gang 2005–2009 (proxy),0.1,2,Adamic–Adar,0.6094674556213018,0.47058823529411764,0.6538461538461539,4.362766745284712,0.4264014327112209,50,85,131,13
London Gang 2005–2009 (proxy),0.1,2,Resource Allocation,0.6153846153846153,0.47058823529411764,0.6538461538461539,4.347424255364088,0.4264014327112209,50,85,131,13
London Gang 2005–2009 (proxy),0.1,2,Preferential Attachment,0.5414201183431953,0.23529411764705882,0.5,2.4512957677980967,0.0,50,85,131,13
London Gang 2005–2009 (proxy),0.1,2,Katz,0.5443786982248521,0.0,0.4230769230769231,5.436060337538908,-0.2886751345948129,50,85,131,13
London Gang 2005–2009 (proxy),0.1,2,Personalized PageRank,0.5828402366863905,0.3333333333333333,0.5384615384615384,2.1155723084541056,0.0975900072948533,50,85,131,13
London Gang 2005–2009 (proxy),0.1,2,node2vec,0.4911242603550296,0.48,0.5,2.4244240078380193,0.0,50,85,131,13
London Gang 2005–2009 (proxy),0.1,2,Matrix Completion,0.6094674556213018,0.23529411764705882,0.5,2.4108331279439015,0.0,50,85,131,13
London Gang 2005–2009 (proxy),0.1,2,CHESHIRE,0.7514792899408285,0.5,0.6153846153846154,2.075148455051883,0.260132990857236,50,85,131,13
London Gang 2005–2009 (proxy),0.1,3,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599452,0.0,50,85,131,13
London Gang 2005–2009 (proxy),0.1,3,Common Neighbors,0.8461538461538461,0.47058823529411764,0.6538461538461539,3.3884016436797855,0.4264014327112209,50,85,131,13
London Gang 2005–2009 (proxy),0.1,3,Jaccard,0.8461538461538461,0.7,0.7692307692307693,3.348988839215578,0.606976978666884,50,85,131,13
London Gang 2005–2009 (proxy),0.1,3,Adamic–Adar,0.8461538461538461,0.7,0.7692307692307693,3.3309591077516973,0.606976978666884,50,85,131,13
London Gang 2005–2009 (proxy),0.1,3,Resource Allocation,0.8461538461538461,0.7619047619047619,0.8076923076923077,3.3226503380514836,0.6666666666666666,50,85,131,13
London Gang 2005–2009 (proxy),0.1,3,Preferential Attachment,0.6775147928994083,0.5714285714285714,0.6538461538461539,1.404166922672356,0.3333333333333333,50,85,131,13
London Gang 2005–2009 (proxy),0.1,3,Katz,0.8934911242603549,0.47058823529411764,0.6538461538461539,2.288649335981824,0.4264014327112209,50,85,131,13
London Gang 2005–2009 (proxy),0.1,3,Personalized PageRank,0.8284023668639053,0.7,0.7692307692307693,1.325430973157404,0.606976978666884,50,85,131,13
London Gang 2005–2009 (proxy),0.1,3,node2vec,0.8106508875739645,0.6956521739130435,0.7307692307692307,1.2387262171399236,0.4743416490252569,50,85,131,13
London Gang 2005–2009 (proxy),0.1,3,Matrix Completion,0.8461538461538463,0.72,0.7307692307692307,1.2897245058377937,0.46291004988627577,50,85,131,13
London Gang 2005–2009 (proxy),0.1,3,CHESHIRE,0.9201183431952662,0.7,0.7692307692307693,1.358159137060837,0.606976978666884,50,85,131,13
London Gang 2005–2009 (proxy),0.1,4,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599452,0.0,50,85,131,13
London Gang 2005–2009 (proxy),0.1,4,Common Neighbors,0.6005917159763313,0.14285714285714285,0.5384615384615384,6.005015351838133,0.2,50,85,131,13
London Gang 2005–2009 (proxy),0.1,4,Jaccard,0.6153846153846154,0.13333333333333333,0.5,6.004972846970575,0.0,50,85,131,13
London Gang 2005–2009 (proxy),0.1,4,Adamic–Adar,0.6035502958579881,0.14285714285714285,0.5384615384615384,5.969892670683823,0.2,50,85,131,13
London Gang 2005–2009 (proxy),0.1,4,Resource Allocation,0.6035502958579881,0.14285714285714285,0.5384615384615384,5.952693024495333,0.2,50,85,131,13
London Gang 2005–2009 (proxy),0.1,4,Preferential Attachment,0.5443786982248521,0.25,0.5384615384615384,3.06650394017921,0.1203858530857692,50,85,131,13
London Gang 2005–2009 (proxy),0.1,4,Katz,0.5828402366863905,0.14285714285714285,0.5384615384615384,4.877826323088424,0.2,50,85,131,13
London Gang 2005–2009 (proxy),0.1,4,Personalized PageRank,0.5976331360946745,0.23529411764705882,0.5,1.7781153366921045,0.0,50,85,131,13
London Gang 2005–2009 (proxy),0.1,4,node2vec,0.6272189349112426,0.6060606060606061,0.5,1.7718886759395756,0.0,50,85,131,13
London Gang 2005–2009 (proxy),0.1,4,Matrix Completion,0.6420118343195267,0.35294117647058826,0.5769230769230769,0.7941605737909945,0.21320071635561044,50,85,131,13
London Gang 2005–2009 (proxy),0.1,4,CHESHIRE,0.819526627218935,0.7272727272727273,0.7692307692307693,2.0917161489100247,0.5659164584181103,50,85,131,13
London Gang 2005–2009 (proxy),0.3,0,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599454,0.0,50,85,131,39
London Gang 2005–2009 (proxy),0.3,0,Common Neighbors,0.49539776462853385,0.045454545454545456,0.46153846153846156,9.905889264593739,-0.1570271767770641,50,85,131,39
London Gang 2005–2009 (proxy),0.3,0,Jaccard,0.4970414201183432,0.046511627906976744,0.47435897435897434,9.422975569531246,-0.11624763874381928,50,85,131,39
London Gang 2005–2009 (proxy),0.3,0,Adamic–Adar,0.49375410913872453,0.046511627906976744,0.47435897435897434,9.425499253684169,-0.11624763874381928,50,85,131,39
London Gang 2005–2009 (proxy),0.3,0,Resource Allocation,0.49375410913872453,0.046511627906976744,0.47435897435897434,9.425823557351512,-0.11624763874381928,50,85,131,39
London Gang 2005–2009 (proxy),0.3,0,Preferential Attachment,0.5184089414858646,0.35294117647058826,0.5769230769230769,1.8290807670772102,0.21320071635561044,50,85,131,39
London Gang 2005–2009 (proxy),0.3,0,Katz,0.4760026298487837,0.0,0.47435897435897434,9.487350798722154,-0.16222142113076254,50,85,131,39
London Gang 2005–2009 (proxy),0.3,0,Personalized PageRank,0.40992767915844835,0.0,0.47435897435897434,5.36876953230169,-0.16222142113076254,50,85,131,39
London Gang 2005–2009 (proxy),0.3,0,node2vec,0.4352399737015122,0.1568627450980392,0.44871794871794873,1.4274261101267298,-0.1421338109037403,50,85,131,39
London Gang 2005–2009 (proxy),0.3,0,Matrix Completion,0.47337278106508873,0.045454545454545456,0.46153846153846156,1.157911964699112,-0.1570271767770641,50,85,131,39
London Gang 2005–2009 (proxy),0.3,0,CHESHIRE,0.76232741617357,0.5666666666666667,0.6666666666666666,1.5708265581921153,0.375747653460452,50,85,131,39
London Gang 2005–2009 (proxy),0.3,1,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599454,0.0,50,85,131,39
London Gang 2005–2009 (proxy),0.3,1,Common Neighbors,0.5384615384615384,0.14285714285714285,0.5384615384615384,9.564584232975266,0.2,50,85,131,39
London Gang 2005–2009 (proxy),0.3,1,Jaccard,0.5384615384615384,0.14285714285714285,0.5384615384615384,9.573470735277319,0.2,50,85,131,39
London Gang 2005–2009 (proxy),0.3,1,Adamic–Adar,0.5384615384615384,0.14285714285714285,0.5384615384615384,9.57639348290343,0.2,50,85,131,39
London Gang 2005–2009 (proxy),0.3,1,Resource Allocation,0.5384615384615384,0.14285714285714285,0.5384615384615384,9.57498077418317,0.2,50,85,131,39
London Gang 2005–2009 (proxy),0.3,1,Preferential Attachment,0.5180802103879028,0.44776119402985076,0.5256410256410257,3.2171769765748315,0.05345224838248488,50,85,131,39
London Gang 2005–2009 (proxy),0.3,1,Katz,0.5230111768573307,0.0,0.47435897435897434,9.896169529910125,-0.16222142113076254,50,85,131,39
London Gang 2005–2009 (proxy),0.3,1,Personalized PageRank,0.5785667324128863,0.0,0.47435897435897434,4.71280083084607,-0.16222142113076254,50,85,131,39
London Gang 2005–2009 (proxy),0.3,1,node2vec,0.48915187376725844,0.42424242424242425,0.5128205128205128,1.192781117521906,0.026948402781814772,50,85,131,39
London Gang 2005–2009 (proxy),0.3,1,Matrix Completion,0.5933596318211704,0.046511627906976744,0.47435897435897434,1.3130647459196083,-0.11624763874381928,50,85,131,39
London Gang 2005–2009 (proxy),0.3,1,CHESHIRE,0.7932281393819856,0.7272727272727273,0.7692307692307693,1.2600958355965746,0.5659164584181102,50,85,131,39
London Gang 2005–2009 (proxy),0.3,2,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599454,0.0,50,85,131,39
London Gang 2005–2009 (proxy),0.3,2,Common Neighbors,0.5249835634451019,0.09302325581395349,0.5,8.885238269734694,0.0,50,85,131,39
London Gang 2005–2009 (proxy),0.3,2,Jaccard,0.5249835634451019,0.047619047619047616,0.48717948717948717,8.896028363743957,-0.06666666666666667,50,85,131,39
London Gang 2005–2009 (proxy),0.3,2,Adamic–Adar,0.52465483234714,0.09302325581395349,0.5,9.129861739220967,0.0,50,85,131,39
London Gang 2005–2009 (proxy),0.3,2,Resource Allocation,0.5243261012491781,0.09302325581395349,0.5,9.130461077236909,0.0,50,85,131,39
London Gang 2005–2009 (proxy),0.3,2,Preferential Attachment,0.5575279421433268,0.2692307692307692,0.5128205128205128,4.010884156925491,0.034401045807689073,50,85,131,39
London Gang 2005–2009 (proxy),0.3,2,Katz,0.5216962524654832,0.0,0.47435897435897434,9.271759906026436,-0.16222142113076254,50,85,131,39
London Gang 2005–2009 (proxy),0.3,2,Personalized PageRank,0.5414201183431953,0.16666666666666666,0.48717948717948717,4.378393645836733,-0.0401286176952564,50,85,131,39
London Gang 2005–2009 (proxy),0.3,2,node2vec,0.5923734385272847,0.4745762711864407,0.6025641025641025,1.4780217470962298,0.2348880878058814,50,85,131,39
London Gang 2005–2009 (proxy),0.3,2,Matrix Completion,0.5134779750164365,0.08888888888888889,0.47435897435897434,1.036004195882598,-0.09622504486493763,50,85,131,39
London Gang 2005–2009 (proxy),0.3,2,CHESHIRE,0.7192636423405654,0.5573770491803278,0.6538461538461539,1.7478875366930897,0.34188172937891387,50,85,131,39
London Gang 2005–2009 (proxy),0.3,3,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599454,0.0,50,85,131,39
London Gang 2005–2009 (proxy),0.3,3,Common Neighbors,0.537146614069691,0.09302325581395349,0.5,9.128791774917204,0.0,50,85,131,39
London Gang 2005–2009 (proxy),0.3,3,Jaccard,0.5364891518737672,0.09302325581395349,0.5,9.376033512134763,0.0,50,85,131,39
London Gang 2005–2009 (proxy),0.3,3,Adamic–Adar,0.5378040762656148,0.0975609756097561,0.5256410256410257,9.109653719413517,0.16222142113076254,50,85,131,39
London Gang 2005–2009 (proxy),0.3,3,Resource Allocation,0.5378040762656148,0.0975609756097561,0.5256410256410257,9.10860680851723,0.16222142113076254,50,85,131,39
London Gang 2005–2009 (proxy),0.3,3,Preferential Attachment,0.4362261669953978,0.2545454545454545,0.47435897435897434,3.363761938856285,-0.06350006350009525,50,85,131,39
